estimated_stock_pct,quantity,temperature,category,unit_price,month,day_of_month,day_of_week,hour
0.53,0.0,-1.8472696245733788,9,8.19,3,7,0,11
0.58,7.0,-1.8472696245733788,18,19.49,3,7,0,11
0.565,0.0,-1.8472696245733788,21,2.49,3,7,0,11
0.7050000000000001,0.0,-1.8472696245733788,11,17.19,3,7,0,11
0.33999999999999997,0.0,-1.8472696245733788,7,4.99,3,7,0,11
0.93,0.0,-1.8472696245733788,9,7.49,3,7,0,11
0.845,0.0,-1.8472696245733788,9,7.19,3,7,0,11
0.74,2.0,-1.8472696245733788,1,10.49,3,7,0,11
0.61,0.0,-1.8472696245733788,19,2.99,3,7,0,11
0.57,0.0,-1.8472696245733788,6,15.49,3,7,0,11
0.445,0.0,-1.8472696245733788,0,12.49,3,7,0,11
0.29,0.0,-1.8472696245733788,6,16.99,3,7,0,11
0.48,2.0,-1.8472696245733788,20,5.49,3,7,0,11
0.23,0.0,-1.8472696245733788,2,7.19,3,7,0,11
0.18,0.0,-1.8472696245733788,1,10.99,3,7,0,11
0.53,4.0,-1.8472696245733788,15,6.99,3,7,0,11
0.335,0.0,-1.8472696245733788,5,4.99,3,7,0,11
0.2,3.0,-1.8472696245733788,19,1.19,3,7,0,11
0.4,0.0,-1.8472696245733788,15,10.99,3,7,0,11
0.84,2.0,-1.8472696245733788,10,0.19,3,7,0,11
0.71,5.0,-1.8472696245733788,17,7.19,3,7,0,11
0.04,2.0,-1.8472696245733788,12,11.49,3,7,0,11
0.525,0.0,-1.8472696245733788,17,5.99,3,7,0,11
0.8,2.0,-1.8472696245733788,10,0.19,3,7,0,11
0.77,0.0,-1.8472696245733788,20,4.19,3,7,0,11
0.14,0.0,-1.8472696245733788,7,8.19,3,7,0,11
0.84,3.0,-1.8472696245733788,13,10.19,3,7,0,11
0.88,0.0,-1.8472696245733788,0,12.99,3,7,0,11
0.21,0.0,-1.8472696245733788,15,4.49,3,7,0,11
0.63,0.0,-1.8472696245733788,8,6.49,3,7,0,11
0.8200000000000001,0.0,-1.8472696245733788,4,7.49,3,7,0,11
0.86,0.0,-1.8472696245733788,5,5.49,3,7,0,11
0.675,2.0,-1.8472696245733788,1,5.99,3,7,0,11
0.53,4.0,-1.8472696245733788,13,23.99,3,7,0,11
0.49,0.0,-1.8472696245733788,12,18.49,3,7,0,11
0.08,0.0,-1.8472696245733788,19,1.99,3,7,0,11
0.14,0.0,-1.8472696245733788,9,11.99,3,7,0,11
0.55,0.0,-1.8472696245733788,5,9.99,3,7,0,11
0.24,0.0,-1.8472696245733788,0,9.99,3,7,0,11
0.66,0.0,-1.8472696245733788,7,5.19,3,7,0,11
1.0,0.0,-1.8472696245733788,1,9.99,3,7,0,11
0.41,0.0,-1.8472696245733788,2,2.49,3,7,0,11
0.87,0.0,-1.8472696245733788,19,2.99,3,7,0,11
0.05,5.0,-1.8472696245733788,14,3.49,3,7,0,11
0.38,1.0,-1.8472696245733788,21,4.99,3,7,0,11
0.6699999999999999,4.0,-1.8472696245733788,10,3.99,3,7,0,11
0.22,0.0,-1.8472696245733788,5,6.49,3,7,0,11
0.555,0.0,-1.8472696245733788,4,7.49,3,7,0,11
0.24,6.0,-1.8472696245733788,4,8.19,3,7,0,11
0.6,1.0,-1.8472696245733788,5,14.99,3,7,0,11
0.12,2.0,-1.8472696245733788,3,15.99,3,7,0,11
0.98,0.0,-1.8472696245733788,0,15.99,3,7,0,11
0.87,2.0,-1.8472696245733788,6,14.19,3,7,0,11
0.24,5.0,-1.8472696245733788,8,9.19,3,7,0,11
0.5566666666666666,0.0,-1.8472696245733788,8,8.19,3,7,0,11
0.23,0.0,-1.8472696245733788,0,13.49,3,7,0,11
0.71,0.0,-1.8472696245733788,4,2.49,3,7,0,11
0.22,0.0,-1.8472696245733788,14,5.49,3,7,0,11
0.4125,0.0,-1.8472696245733788,21,1.19,3,7,0,11
0.72,0.0,-1.8472696245733788,20,0.49,3,7,0,11
0.21,4.0,-1.8472696245733788,19,4.49,3,7,0,11
0.08,0.0,-1.8472696245733788,13,21.99,3,7,0,11
0.31,0.0,-1.8472696245733788,17,6.99,3,7,0,11
0.37,4.0,-1.8472696245733788,4,2.99,3,7,0,11
0.99,0.0,-1.8472696245733788,5,5.99,3,7,0,11
0.35,0.0,-1.8472696245733788,15,5.19,3,7,0,11
0.95,0.0,-1.8472696245733788,7,9.19,3,7,0,11
0.38,0.0,-1.8472696245733788,4,3.49,3,7,0,11
0.44,0.0,-1.8472696245733788,1,7.99,3,7,0,11
0.87,0.0,-1.8472696245733788,9,11.19,3,7,0,11
0.3,0.0,-1.8472696245733788,2,2.19,3,7,0,11
0.3433333333333333,2.0,-1.8472696245733788,1,8.49,3,7,0,11
0.29000000000000004,2.0,-1.8472696245733788,14,2.19,3,7,0,11
0.04,0.0,-1.8472696245733788,17,3.19,3,7,0,11
0.54,0.0,-1.8472696245733788,7,5.49,3,7,0,11
0.75,0.0,-1.8472696245733788,14,2.99,3,7,0,11
0.48,3.0,-1.8472696245733788,10,4.99,3,7,0,11
0.72,6.0,-1.8472696245733788,4,8.99,3,7,0,11
0.23,2.0,-1.8472696245733788,7,8.49,3,7,0,11
0.02,0.0,-1.8472696245733788,13,15.49,3,7,0,11
0.46,0.0,-1.8472696245733788,19,3.19,3,7,0,11
0.18,3.0,-0.2360122699386503,11,11.19,3,7,0,12
0.38,6.0,-0.2360122699386503,21,1.49,3,7,0,12
0.11,0.0,-0.2360122699386503,0,14.19,3,7,0,12
0.77,0.0,-0.2360122699386503,3,20.19,3,7,0,12
0.3,0.0,-0.2360122699386503,2,5.99,3,7,0,12
0.3566666666666667,3.0,-0.2360122699386503,4,2.49,3,7,0,12
0.07,0.0,-0.2360122699386503,18,12.49,3,7,0,12
0.59,0.0,-0.2360122699386503,17,10.99,3,7,0,12
0.24,3.0,-0.2360122699386503,8,9.49,3,7,0,12
0.82,0.0,-0.2360122699386503,3,15.99,3,7,0,12
0.64,0.0,-0.2360122699386503,16,11.19,3,7,0,12
0.58,0.0,-0.2360122699386503,12,16.19,3,7,0,12
0.72,0.0,-0.2360122699386503,10,3.99,3,7,0,12
0.92,4.0,-0.2360122699386503,2,2.99,3,7,0,12
0.7,0.0,-0.2360122699386503,11,13.19,3,7,0,12
0.32,0.0,-0.2360122699386503,9,13.19,3,7,0,12
0.19,5.0,-0.2360122699386503,2,8.19,3,7,0,12
0.37333333333333335,1.0,-0.2360122699386503,10,1.49,3,7,0,12
0.5533333333333333,0.0,-0.2360122699386503,18,20.49,3,7,0,12
0.46,0.0,-0.2360122699386503,1,6.99,3,7,0,12
0.6566666666666666,0.0,-0.2360122699386503,16,8.49,3,7,0,12
0.49,0.0,-0.2360122699386503,9,12.49,3,7,0,12
0.8300000000000001,0.0,-0.2360122699386503,11,18.19,3,7,0,12
0.36,0.0,-0.2360122699386503,0,10.19,3,7,0,12
0.175,0.0,-0.2360122699386503,3,16.19,3,7,0,12
0.86,0.0,-0.2360122699386503,20,3.49,3,7,0,12
0.18,0.0,-0.2360122699386503,2,8.19,3,7,0,12
0.57,0.0,-0.2360122699386503,7,3.19,3,7,0,12
0.24,2.0,-0.2360122699386503,11,10.49,3,7,0,12
0.19,3.0,-0.2360122699386503,17,3.49,3,7,0,12
0.37,0.0,-0.2360122699386503,2,7.99,3,7,0,12
0.355,11.0,-0.2360122699386503,14,6.19,3,7,0,12
0.85,0.0,-0.2360122699386503,17,5.99,3,7,0,12
0.37,0.0,-0.2360122699386503,5,5.49,3,7,0,12
0.99,0.0,-0.2360122699386503,6,7.49,3,7,0,12
0.51,0.0,-0.2360122699386503,11,16.19,3,7,0,12
0.07,0.0,-0.2360122699386503,3,16.49,3,7,0,12
0.92,0.0,-0.2360122699386503,12,16.19,3,7,0,12
0.635,0.0,-0.2360122699386503,4,7.19,3,7,0,12
0.13,0.0,-0.2360122699386503,6,17.19,3,7,0,12
0.3,0.0,-0.2360122699386503,7,5.19,3,7,0,12
0.63,0.0,-0.2360122699386503,17,6.19,3,7,0,12
0.89,0.0,-0.2360122699386503,6,8.99,3,7,0,12
1.0,3.0,-0.2360122699386503,9,11.49,3,7,0,12
0.8,0.0,-0.2360122699386503,18,19.19,3,7,0,12
1.0,0.0,-0.2360122699386503,12,20.49,3,7,0,12
0.09,0.0,-0.2360122699386503,2,3.99,3,7,0,12
0.46,1.0,-0.2360122699386503,12,11.99,3,7,0,12
0.855,0.0,-0.2360122699386503,10,3.99,3,7,0,12
0.51,0.0,-0.2360122699386503,0,12.19,3,7,0,12
0.99,0.0,-0.2360122699386503,14,7.19,3,7,0,12
0.49,0.0,-0.2360122699386503,7,7.99,3,7,0,12
0.6433333333333334,0.0,-0.2360122699386503,7,5.49,3,7,0,12
0.03,0.0,-0.2360122699386503,9,5.49,3,7,0,12
0.75,0.0,-0.2360122699386503,2,3.99,3,7,0,12
0.26,0.0,-0.2360122699386503,1,6.49,3,7,0,12
0.42,0.0,-0.2360122699386503,3,14.49,3,7,0,12
0.32,0.0,-0.2360122699386503,17,10.99,3,7,0,12
0.835,0.0,-0.2360122699386503,15,9.99,3,7,0,12
0.54,0.0,-0.2360122699386503,6,8.49,3,7,0,12
0.75,0.0,-0.2360122699386503,18,19.49,3,7,0,12
0.36,8.0,-0.2360122699386503,7,9.19,3,7,0,12
0.23,0.0,-0.2360122699386503,9,5.99,3,7,0,12
0.95,0.0,-0.2360122699386503,17,8.99,3,7,0,12
0.44,1.0,-0.2360122699386503,21,2.49,3,7,0,12
0.38,0.0,-0.2360122699386503,11,17.19,3,7,0,12
0.32,0.0,-0.2360122699386503,17,8.19,3,7,0,12
0.9299999999999999,4.0,-0.2360122699386503,9,7.49,3,7,0,12
0.785,0.0,-0.2360122699386503,13,20.99,3,7,0,12
0.45999999999999996,2.0,-0.2360122699386503,5,6.49,3,7,0,12
0.11,0.0,-0.2360122699386503,8,7.19,3,7,0,12
0.6,3.0,-0.2360122699386503,6,16.99,3,7,0,12
0.59,0.0,-0.2360122699386503,1,4.99,3,7,0,12
0.06,0.0,-0.2360122699386503,20,5.49,3,7,0,12
0.725,1.0,-0.2360122699386503,18,10.19,3,7,0,12
0.515,0.0,-0.2360122699386503,1,10.99,3,7,0,12
0.505,0.0,-0.2360122699386503,15,6.99,3,7,0,12
0.01,0.0,-0.2360122699386503,19,1.19,3,7,0,12
0.92,0.0,-0.2360122699386503,13,11.49,3,7,0,12
0.1,2.0,-0.2360122699386503,0,7.19,3,7,0,12
0.96,0.0,-0.2360122699386503,15,10.99,3,7,0,12
0.87,5.0,-0.2360122699386503,10,0.19,3,7,0,12
0.46,0.0,-0.2360122699386503,17,7.19,3,7,0,12
0.96,0.0,-0.2360122699386503,7,3.99,3,7,0,12
0.91,0.0,-0.2360122699386503,12,11.49,3,7,0,12
0.41,1.0,-0.2360122699386503,10,4.49,3,7,0,12
0.20500000000000002,0.0,-0.2360122699386503,17,5.99,3,7,0,12
0.22,0.0,-0.2360122699386503,7,4.49,3,7,0,12
0.62,1.0,-0.2360122699386503,10,0.19,3,7,0,12
0.87,0.0,-0.2360122699386503,13,12.99,3,7,0,12
0.68,1.0,-0.2360122699386503,16,9.49,3,7,0,12
0.34,2.0,-0.2360122699386503,0,12.99,3,7,0,12
0.665,1.0,-0.2360122699386503,3,7.99,3,7,0,12
0.84,0.0,-0.2360122699386503,15,4.49,3,7,0,12
0.54,3.0,-0.2360122699386503,8,6.49,3,7,0,12
0.86,0.0,-0.2360122699386503,5,5.49,3,7,0,12
0.5,2.0,-0.2360122699386503,16,9.49,3,7,0,12
0.1,4.0,-0.2360122699386503,14,8.49,3,7,0,12
0.71,0.0,-0.2360122699386503,5,13.99,3,7,0,12
0.63,6.0,-0.2360122699386503,14,4.99,3,7,0,12
0.85,0.0,-0.2360122699386503,2,2.19,3,7,0,12
0.79,0.0,-0.2360122699386503,17,8.19,3,7,0,12
0.36,4.0,-0.2360122699386503,1,5.99,3,7,0,12
0.56,0.0,-0.2360122699386503,13,22.19,3,7,0,12
0.32,0.0,-0.2360122699386503,13,23.99,3,7,0,12
0.15,0.0,-0.2360122699386503,3,13.19,3,7,0,12
0.985,1.0,-0.2360122699386503,9,13.99,3,7,0,12
0.6849999999999999,0.0,-0.2360122699386503,21,4.99,3,7,0,12
0.3,0.0,-0.2360122699386503,15,7.49,3,7,0,12
0.35000000000000003,2.0,-0.2360122699386503,10,3.99,3,7,0,12
0.87,0.0,-0.2360122699386503,4,7.49,3,7,0,12
0.655,0.0,-0.2360122699386503,4,8.19,3,7,0,12
0.52,0.0,-0.2360122699386503,20,0.49,3,7,0,12
0.5133333333333333,0.0,-0.2360122699386503,0,15.99,3,7,0,12
0.675,4.0,-0.2360122699386503,6,14.19,3,7,0,12
0.92,8.0,-0.2360122699386503,21,1.99,3,7,0,12
0.64,0.0,-0.2360122699386503,8,8.19,3,7,0,12
0.575,4.0,-0.2360122699386503,13,14.99,3,7,0,12
0.11,4.0,-0.2360122699386503,4,2.49,3,7,0,12
0.115,0.0,-0.2360122699386503,19,1.19,3,7,0,12
0.2,0.0,-0.2360122699386503,14,5.49,3,7,0,12
0.4266666666666667,0.0,-0.2360122699386503,21,1.19,3,7,0,12
0.15,0.0,-0.2360122699386503,20,0.49,3,7,0,12
0.37,0.0,-0.2360122699386503,13,21.99,3,7,0,12
0.475,0.0,-0.2360122699386503,11,18.99,3,7,0,12
0.76,0.0,-0.2360122699386503,18,10.19,3,7,0,12
0.22,0.0,-0.2360122699386503,17,6.99,3,7,0,12
0.14,4.0,-0.2360122699386503,21,4.19,3,7,0,12
0.6266666666666666,0.0,-0.2360122699386503,5,5.99,3,7,0,12
0.46499999999999997,0.0,-0.2360122699386503,15,12.19,3,7,0,12
0.95,1.0,-0.2360122699386503,4,3.49,3,7,0,12
0.56,0.0,-0.2360122699386503,0,8.19,3,7,0,12
0.56,4.0,-0.2360122699386503,14,2.19,3,7,0,12
0.13,0.0,-0.2360122699386503,3,11.49,3,7,0,12
0.7,0.0,-0.2360122699386503,1,10.49,3,7,0,12
0.6,1.0,-0.2360122699386503,12,8.99,3,7,0,12
0.185,0.0,-0.2360122699386503,12,19.99,3,7,0,12
0.755,3.0,-0.2360122699386503,12,14.99,3,7,0,12
0.535,0.0,-0.2360122699386503,4,8.99,3,7,0,12
0.24,0.0,-0.2360122699386503,3,14.19,3,7,0,12
0.46,0.0,-0.2360122699386503,13,15.49,3,7,0,12
0.33,0.0,-0.2360122699386503,20,0.19,3,7,0,12
0.07,4.0,-0.2360122699386503,2,7.99,3,7,0,12
0.42,0.0,-0.2211224489795918,3,20.19,3,7,0,13
0.37,6.0,-0.2211224489795918,2,5.99,3,7,0,13
0.43999999999999995,0.0,-0.2211224489795918,4,2.49,3,7,0,13
0.53,5.0,-0.2211224489795918,10,0.49,3,7,0,13
0.5700000000000001,0.0,-0.2211224489795918,17,10.99,3,7,0,13
0.79,0.0,-0.2211224489795918,8,9.49,3,7,0,13
0.4666666666666666,0.0,-0.2211224489795918,12,16.19,3,7,0,13
0.94,0.0,-0.2211224489795918,10,3.99,3,7,0,13
0.5,0.0,-0.2211224489795918,20,4.99,3,7,0,13
0.665,0.0,-0.2211224489795918,13,20.49,3,7,0,13
0.22,0.0,-0.2211224489795918,1,8.99,3,7,0,13
0.31,0.0,-0.2211224489795918,3,11.99,3,7,0,13
0.335,0.0,-0.2211224489795918,10,1.49,3,7,0,13
0.13,0.0,-0.2211224489795918,18,20.49,3,7,0,13
0.66,2.0,-0.2211224489795918,17,4.49,3,7,0,13
0.77,0.0,-0.2211224489795918,1,6.99,3,7,0,13
0.31999999999999995,0.0,-0.2211224489795918,9,12.49,3,7,0,13
0.25,0.0,-0.2211224489795918,0,10.19,3,7,0,13
0.38,0.0,-0.2211224489795918,3,16.19,3,7,0,13
0.3,0.0,-0.2211224489795918,8,8.19,3,7,0,13
0.09,2.0,-0.2211224489795918,11,18.49,3,7,0,13
0.89,0.0,-0.2211224489795918,7,3.19,3,7,0,13
0.03,6.0,-0.2211224489795918,11,10.49,3,7,0,13
0.86,0.0,-0.2211224489795918,19,4.19,3,7,0,13
0.98,0.0,-0.2211224489795918,6,10.99,3,7,0,13
0.18,0.0,-0.2211224489795918,16,14.49,3,7,0,13
0.13,0.0,-0.2211224489795918,17,5.99,3,7,0,13
0.59,0.0,-0.2211224489795918,5,5.49,3,7,0,13
0.9,0.0,-0.2211224489795918,6,7.49,3,7,0,13
0.6066666666666666,0.0,-0.2211224489795918,11,16.19,3,7,0,13
0.79,0.0,-0.2211224489795918,9,11.99,3,7,0,13
0.67,0.0,-0.2211224489795918,1,5.49,3,7,0,13
0.38,0.0,-0.2211224489795918,3,5.19,3,7,0,13
0.88,0.0,-0.2211224489795918,4,7.19,3,7,0,13
0.93,0.0,-0.2211224489795918,7,5.19,3,7,0,13
0.685,0.0,-0.2211224489795918,17,6.19,3,7,0,13
0.83,1.0,-0.2211224489795918,11,15.49,3,7,0,13
0.06,4.0,-0.2211224489795918,12,20.49,3,7,0,13
0.65,5.0,-0.2211224489795918,10,3.99,3,7,0,13
0.76,0.0,-0.2211224489795918,0,15.19,3,7,0,13
0.4,0.0,-0.2211224489795918,9,5.49,3,7,0,13
0.64,0.0,-0.2211224489795918,2,3.99,3,7,0,13
0.34500000000000003,0.0,-0.2211224489795918,1,8.49,3,7,0,13
0.09,0.0,-0.2211224489795918,1,6.49,3,7,0,13
0.495,0.0,-0.2211224489795918,8,9.49,3,7,0,13
0.72,4.0,-0.2211224489795918,5,11.19,3,7,0,13
1.0,0.0,-0.2211224489795918,8,5.99,3,7,0,13
0.58,0.0,-0.2211224489795918,9,8.99,3,7,0,13
0.32,0.0,-0.2211224489795918,17,10.99,3,7,0,13
0.9,0.0,-0.2211224489795918,15,9.99,3,7,0,13
0.63,2.0,-0.2211224489795918,18,16.49,3,7,0,13
0.13,0.0,-0.2211224489795918,1,4.19,3,7,0,13
0.26,0.0,-0.2211224489795918,3,6.19,3,7,0,13
0.61,0.0,-0.2211224489795918,1,10.19,3,7,0,13
0.38,0.0,-0.2211224489795918,17,8.99,3,7,0,13
0.24,0.0,-0.2211224489795918,11,17.19,3,7,0,13
0.09,0.0,-0.2211224489795918,7,4.99,3,7,0,13
0.9,0.0,-0.2211224489795918,2,6.99,3,7,0,13
0.5449999999999999,0.0,-0.2211224489795918,21,0.49,3,7,0,13
0.97,0.0,-0.2211224489795918,1,10.19,3,7,0,13
0.7549999999999999,0.0,-0.2211224489795918,9,7.49,3,7,0,13
0.34,0.0,-0.2211224489795918,9,7.19,3,7,0,13
0.01,0.0,-0.2211224489795918,19,2.99,3,7,0,13
0.59,0.0,-0.2211224489795918,13,20.99,3,7,0,13
0.66,1.0,-0.2211224489795918,0,12.49,3,7,0,13
0.36,3.0,-0.2211224489795918,8,7.19,3,7,0,13
0.23,0.0,-0.2211224489795918,6,16.99,3,7,0,13
0.64,0.0,-0.2211224489795918,16,14.19,3,7,0,13
0.44,0.0,-0.2211224489795918,2,7.19,3,7,0,13
0.5166666666666667,0.0,-0.2211224489795918,13,11.49,3,7,0,13
1.0,5.0,-0.2211224489795918,10,0.19,3,7,0,13
0.195,2.0,-0.2211224489795918,4,8.99,3,7,0,13
0.455,0.0,-0.2211224489795918,12,11.49,3,7,0,13
0.21666666666666665,0.0,-0.2211224489795918,17,5.99,3,7,0,13
0.75,0.0,-0.2211224489795918,20,0.19,3,7,0,13
0.87,1.0,-0.2211224489795918,20,4.19,3,7,0,13
0.38,4.0,-0.2211224489795918,13,12.99,3,7,0,13
0.59,3.0,-0.2211224489795918,20,2.49,3,7,0,13
0.98,2.0,-0.2211224489795918,15,14.49,3,7,0,13
0.13,0.0,-0.2211224489795918,13,10.19,3,7,0,13
0.64,0.0,-0.2211224489795918,16,9.49,3,7,0,13
0.83,1.0,-0.2211224489795918,8,6.49,3,7,0,13
0.26,0.0,-0.2211224489795918,21,1.49,3,7,0,13
0.83,0.0,-0.2211224489795918,18,17.99,3,7,0,13
0.33,2.0,-0.2211224489795918,16,9.49,3,7,0,13
0.52,3.0,-0.2211224489795918,14,8.49,3,7,0,13
0.8899999999999999,3.0,-0.2211224489795918,5,13.99,3,7,0,13
0.12,0.0,-0.2211224489795918,14,4.99,3,7,0,13
0.93,0.0,-0.2211224489795918,2,2.19,3,7,0,13
0.685,0.0,-0.2211224489795918,13,23.99,3,7,0,13
0.2,0.0,-0.2211224489795918,9,11.99,3,7,0,13
0.235,3.0,-0.2211224489795918,5,9.99,3,7,0,13
0.03,0.0,-0.2211224489795918,0,9.99,3,7,0,13
0.34,0.0,-0.2211224489795918,3,13.19,3,7,0,13
0.01,0.0,-0.2211224489795918,3,12.49,3,7,0,13
0.76,0.0,-0.2211224489795918,19,1.49,3,7,0,13
0.8,2.0,-0.2211224489795918,1,9.99,3,7,0,13
0.64,0.0,-0.2211224489795918,9,13.99,3,7,0,13
0.95,0.0,-0.2211224489795918,2,2.49,3,7,0,13
0.87,0.0,-0.2211224489795918,19,2.99,3,7,0,13
0.48,0.0,-0.2211224489795918,7,5.19,3,7,0,13
0.01,2.0,-0.2211224489795918,21,4.99,3,7,0,13
0.35,8.0,-0.2211224489795918,10,3.99,3,7,0,13
0.54,0.0,-0.2211224489795918,4,8.99,3,7,0,13
0.34,0.0,-0.2211224489795918,16,8.99,3,7,0,13
0.07,0.0,-0.2211224489795918,20,0.49,3,7,0,13
0.78,0.0,-0.2211224489795918,7,9.19,3,7,0,13
0.725,0.0,-0.2211224489795918,8,9.19,3,7,0,13
0.74,3.0,-0.2211224489795918,8,8.19,3,7,0,13
0.33,0.0,-0.2211224489795918,13,14.99,3,7,0,13
0.5549999999999999,0.0,-0.2211224489795918,4,2.49,3,7,0,13
0.5549999999999999,0.0,-0.2211224489795918,19,1.19,3,7,0,13
0.48,0.0,-0.2211224489795918,16,11.99,3,7,0,13
0.62,5.0,-0.2211224489795918,21,1.19,3,7,0,13
0.12,0.0,-0.2211224489795918,20,0.49,3,7,0,13
0.35,0.0,-0.2211224489795918,13,21.99,3,7,0,13
0.06,1.0,-0.2211224489795918,20,5.19,3,7,0,13
0.53,1.0,-0.2211224489795918,11,18.99,3,7,0,13
0.83,0.0,-0.2211224489795918,18,10.19,3,7,0,13
0.82,0.0,-0.2211224489795918,17,6.99,3,7,0,13
0.83,1.0,-0.2211224489795918,21,4.19,3,7,0,13
0.3,0.0,-0.2211224489795918,7,9.19,3,7,0,13
0.18,5.0,-0.2211224489795918,15,12.19,3,7,0,13
0.41,4.0,-0.2211224489795918,4,3.49,3,7,0,13
0.31,0.0,-0.2211224489795918,2,2.19,3,7,0,13
0.52,0.0,-0.2211224489795918,14,2.19,3,7,0,13
0.32499999999999996,0.0,-0.2211224489795918,4,8.49,3,7,0,13
0.375,0.0,-0.2211224489795918,20,4.99,3,7,0,13
0.6366666666666667,0.0,-0.2211224489795918,19,0.49,3,7,0,13
0.325,0.0,-0.2211224489795918,19,4.99,3,7,0,13
0.76,0.0,-0.2211224489795918,12,8.99,3,7,0,13
0.54,0.0,-0.2211224489795918,14,2.99,3,7,0,13
0.11,1.0,-0.2211224489795918,14,6.99,3,7,0,13
0.52,0.0,-0.2211224489795918,3,5.19,3,7,0,13
0.87,3.0,-0.2211224489795918,6,14.19,3,7,0,13
0.36,0.0,-0.2211224489795918,7,8.49,3,7,0,13
0.33,0.0,-0.2211224489795918,20,0.19,3,7,0,13
0.51,0.0,-0.10557046979865771,7,7.99,3,7,0,14
0.58,0.0,-0.10557046979865771,3,20.19,3,7,0,14
0.385,0.0,-0.10557046979865771,16,8.19,3,7,0,14
0.745,5.0,-0.10557046979865771,10,0.49,3,7,0,14
0.25,4.0,-0.10557046979865771,18,12.49,3,7,0,14
0.95,2.0,-0.10557046979865771,17,10.99,3,7,0,14
0.3225,1.0,-0.10557046979865771,8,9.49,3,7,0,14
0.89,0.0,-0.10557046979865771,9,13.49,3,7,0,14
0.665,0.0,-0.10557046979865771,16,11.19,3,7,0,14
0.63,0.0,-0.10557046979865771,10,3.99,3,7,0,14
0.77,0.0,-0.10557046979865771,20,4.99,3,7,0,14
0.72,7.0,-0.10557046979865771,11,13.19,3,7,0,14
0.36000000000000004,0.0,-0.10557046979865771,15,16.99,3,7,0,14
0.265,0.0,-0.10557046979865771,2,7.49,3,7,0,14
0.6,0.0,-0.10557046979865771,17,4.49,3,7,0,14
0.72,0.0,-0.10557046979865771,1,6.99,3,7,0,14
0.265,0.0,-0.10557046979865771,16,8.49,3,7,0,14
0.755,0.0,-0.10557046979865771,11,18.19,3,7,0,14
0.59,3.0,-0.10557046979865771,6,16.49,3,7,0,14
0.69,2.0,-0.10557046979865771,19,0.49,3,7,0,14
0.1,0.0,-0.10557046979865771,3,16.19,3,7,0,14
0.57,4.0,-0.10557046979865771,8,8.19,3,7,0,14
0.3,0.0,-0.10557046979865771,11,18.49,3,7,0,14
0.25,0.0,-0.10557046979865771,7,9.49,3,7,0,14
0.03,0.0,-0.10557046979865771,20,3.49,3,7,0,14
0.62,0.0,-0.10557046979865771,2,8.19,3,7,0,14
0.24,3.0,-0.10557046979865771,11,10.49,3,7,0,14
0.27,0.0,-0.10557046979865771,19,4.19,3,7,0,14
0.24,0.0,-0.10557046979865771,11,19.19,3,7,0,14
0.78,0.0,-0.10557046979865771,1,4.99,3,7,0,14
0.96,0.0,-0.10557046979865771,17,3.49,3,7,0,14
0.38,0.0,-0.10557046979865771,16,14.49,3,7,0,14
0.6,0.0,-0.10557046979865771,2,7.99,3,7,0,14
0.19,0.0,-0.10557046979865771,9,4.99,3,7,0,14
0.18,0.0,-0.10557046979865771,17,5.99,3,7,0,14
0.96,4.0,-0.10557046979865771,11,16.19,3,7,0,14
0.44,4.0,-0.10557046979865771,1,5.49,3,7,0,14
0.75,0.0,-0.10557046979865771,12,16.19,3,7,0,14
0.96,0.0,-0.10557046979865771,3,5.19,3,7,0,14
0.46,0.0,-0.10557046979865771,18,18.49,3,7,0,14
0.5,1.0,-0.10557046979865771,6,17.19,3,7,0,14
0.43,0.0,-0.10557046979865771,1,7.49,3,7,0,14
0.21,2.0,-0.10557046979865771,11,15.49,3,7,0,14
0.67,0.0,-0.10557046979865771,12,20.49,3,7,0,14
0.175,0.0,-0.10557046979865771,2,3.99,3,7,0,14
0.62,5.0,-0.10557046979865771,10,3.99,3,7,0,14
0.75,0.0,-0.10557046979865771,15,3.49,3,7,0,14
0.1,0.0,-0.10557046979865771,1,4.19,3,7,0,14
0.29,0.0,-0.10557046979865771,5,10.99,3,7,0,14
0.66,0.0,-0.10557046979865771,3,14.49,3,7,0,14
0.4,2.0,-0.10557046979865771,8,9.49,3,7,0,14
0.38,0.0,-0.10557046979865771,5,11.19,3,7,0,14
0.19,0.0,-0.10557046979865771,8,5.99,3,7,0,14
0.3,3.0,-0.10557046979865771,21,4.49,3,7,0,14
0.405,0.0,-0.10557046979865771,15,16.19,3,7,0,14
0.89,0.0,-0.10557046979865771,15,9.99,3,7,0,14
0.69,0.0,-0.10557046979865771,14,2.49,3,7,0,14
0.84,4.0,-0.10557046979865771,17,8.99,3,7,0,14
0.47250000000000003,3.0,-0.10557046979865771,21,2.49,3,7,0,14
0.42,0.0,-0.10557046979865771,20,3.99,3,7,0,14
0.96,0.0,-0.10557046979865771,17,8.19,3,7,0,14
0.79,0.0,-0.10557046979865771,21,0.49,3,7,0,14
0.34,0.0,-0.10557046979865771,1,10.19,3,7,0,14
0.7949999999999999,0.0,-0.10557046979865771,9,7.19,3,7,0,14
0.185,0.0,-0.10557046979865771,9,9.49,3,7,0,14
0.62,1.0,-0.10557046979865771,13,20.99,3,7,0,14
0.97,5.0,-0.10557046979865771,5,6.49,3,7,0,14
0.3,3.0,-0.10557046979865771,8,7.19,3,7,0,14
